Fall,Major Name,College,Total,Male,Female,Illinois
1982,French,LAS,33,10.0,23.0,20.0
1982,GEN AGR,ACES,44,33.0,11.0,0.0
1982,GEN CURR,LAS,2182,960.0,1222.0,51.0
1982,GEN ENGR,Engineering,552,400.0,152.0,14.0
1982,GEN H ECON,ACES,15,0.0,15.0,0.0
1982,Genetics,LAS,5,2.0,3.0,4.0
1982,Geography,LAS,36,28.0,8.0,22.0
1982,Geology,LAS,114,80.0,34.0,42.0
1982,German,LAS,20,12.0,8.0,10.0
1982,Graphic Design,Fine and Applied Arts,184,43.0,141.0,4.0
1982,H DVL-FAM,ACES,70,5.0,65.0,0.0
1982,HEALTH&SAF,Applied Health Sciences,14,9.0,5.0,0.0
1982,HLTH EDUC,Applied Health Sciences,72,8.0,64.0,2.0
1982,HLTH PL AD,Applied Health Sciences,14,3.0,11.0,1.0
1982,HOME ECON,ACES,41,0.0,41.0,2.0
1982,HOME MGMT,ACES,9,0.0,9.0,0.0
1982,HR&FS,LAS,47,0.0,47.0,1.0
1982,HR&FS A&ID,ACES,7,0.0,7.0,3.0
1982,HR&FS GEN,ACES,9,0.0,9.0,2.0
1982,HU DEV&FAM,ACES,18,4.0,14.0,6.0
1982,History,LAS,71,47.0,24.0,23.0
1982,Horticulture,ACES,63,34.0,29.0,20.0
1982,INST MGMT,ACES,8,0.0,8.0,0.0
1982,INT DSGN,ACES,172,10.0,162.0,5.0
1982,Industrial Agriculture,ACES,56,43.0,13.0,1.0
1982,Industrial Design,Fine and Applied Arts,95,45.0,50.0,7.0
1982,Industrial Engineering,Engineering,180,124.0,56.0,12.0
1982,Italian,LAS,5,2.0,3.0,1.0
1982,Journalism,Media,37,16.0,21.0,30.0
1982,Kinesiology,Applied Health Sciences,253,120.0,133.0,60.0
1982,LAB&IN REL,Labor and Industrial Relations,74,43.0,31.0,45.0
1982,Landscape Architecture,Fine and Applied Arts,146,90.0,56.0,24.0
1982,Law,Law,658,450.0,208.0,578.0
1982,Leisure Studies,Applied Health Sciences,48,23.0,25.0,18.0
1982,Library & Information Science,iSchool,155,38.0,117.0,101.0
1982,Linguistics,LAS,74,33.0,41.0,51.0
1982,MARKETING,Business,223,102.0,121.0,5.0
1982,METAL ENGR,Engineering,175,142.0,33.0,52.0
1982,MKT TEXT&A,ACES,125,1.0,124.0,1.0
1982,MOTOR DEV,Applied Health Sciences,23,2.0,21.0,0.0
1982,MOTOR P&SP,Applied Health Sciences,18,9.0,9.0,0.0
1982,MUS-VOICE,Fine and Applied Arts,48,15.0,33.0,4.0
1982,MUSIC-COMP,Fine and Applied Arts,13,10.0,3.0,1.0
1982,MUSIC-INST,Fine and Applied Arts,106,53.0,53.0,31.0
1982,MUSIC-OPEN,Fine and Applied Arts,1,1.0,0.0,0.0
1982,Mathematics,LAS,159,124.0,35.0,108.0
1982,Mechanical Agriculture,ACES,37,37.0,0.0,0.0
1982,Mechanical Engineering,Engineering,954,868.0,86.0,75.0
1982,Microbiology,LAS,73,40.0,33.0,35.0
1982,Molecular & Integrative Physi,LAS,56,40.0,16.0,28.0
1982,Music,Fine and Applied Arts,218,110.0,108.0,132.0
1982,Music Education,Fine and Applied Arts,294,130.0,164.0,34.0
1982,Music History,Fine and Applied Arts,5,2.0,3.0,1.0
1982,News-Editorial,Media,125,54.0,71.0,123.0
1982,Nuclear Engineering,Engineering,186,171.0,15.0,38.0
1982,Nutritional Sciences,ACES,40,14.0,26.0,12.0
1982,ORN HORT,ACES,92,42.0,50.0,2.0
1982,OUTDR REC,Applied Health Sciences,49,20.0,29.0,5.0
1982,PERFORM ST,Fine and Applied Arts,26,17.0,9.0,0.0
1982,PLANT PATH,ACES,41,29.0,12.0,27.0
1982,PRE-JOURN,LAS,150,47.0,103.0,6.0
1982,PRE-MED,LAS,69,31.0,38.0,5.0
1982,PROG MANAG,Applied Health Sciences,104,39.0,65.0,7.0
1982,PUB ADMIN,LAS,13,9.0,4.0,0.0
1982,Philosophy,LAS,33,29.0,4.0,13.0
1982,Physics,ACES,365,337.0,28.0,226.0
1982,Plant Biology,LAS,30,15.0,15.0,19.0
1982,Political Science,LAS,40,30.0,10.0,18.0
1982,Professional Pilot,Aviation,9,7.0,2.0,0.0
1982,Psychology,LAS,184,96.0,88.0,106.0
1982,REST MGMT,ACES,56,32.0,24.0,0.0
1982,SCH HEALTH,Applied Health Sciences,14,5.0,9.0,1.0
1982,SOC SCI SP,Applied Health Sciences,8,3.0,5.0,1.0
1982,SOCIAL SCI,LAS,3,1.0,2.0,0.0
1982,Secondary Education,ACES,21,9.0,12.0,0.0
1982,Slavic Languages & Literature,LAS,20,5.0,15.0,11.0
1982,Social Work,Social Work,293,64.0,229.0,272.0
1982,Sociology,LAS,44,24.0,20.0,23.0
1982,Spanish,ACES,46,15.0,31.0,22.0
1982,Special Education,Education,106,15.0,91.0,25.0
1982,Speech & Hearing Science,ACES,140,11.0,129.0,26.0
1982,Speech Communication,LAS,62,33.0,29.0,37.0
1982,Statistics,ACES,15,13.0,2.0,10.0
1982,TCH BIOL,LAS,10,3.0,7.0,0.0
1982,TCH CS,Engineering,9,5.0,4.0,2.0
1982,TCH DANCE,Fine and Applied Arts,2,0.0,2.0,0.0
1982,TCH ENGL,Education,21,3.0,18.0,0.0
1982,TCH ENGL,LAS,40,12.0,28.0,1.0
1982,TCH GEN SCIENCE,Education,6,3.0,3.0,0.0
1982,TCH KINES,Applied Health Sciences,7,4.0,3.0,5.0
1982,TCH LIFE SCI,Education,6,2.0,4.0,0.0
1982,TCH PHYS SCI,Education,4,2.0,2.0,0.0
1982,TCH SOC ST,Education,23,15.0,8.0,0.0
1982,TCH SOC ST,LAS,8,3.0,5.0,0.0
1982,TCH SPEECH,LAS,9,2.0,7.0,0.0
1982,TECH ED SP,Education,62,39.0,23.0,8.0
1982,TEXT-APPRL,ACES,12,0.0,12.0,0.0
1982,THER REC,Applied Health Sciences,88,6.0,82.0,4.0
1982,Teaching of Biological Science,ACES,1,1.0,0.0,1.0
1982,Teaching of Chemistry,ACES,5,2.0,3.0,2.0
1982,Teaching of English Sec Lang,ACES,77,18.0,59.0,43.0
1982,Teaching of French,ACES,12,1.0,11.0,3.0
1982,Teaching of German,ACES,3,3.0,0.0,0.0
1982,Teaching of Latin,ACES,5,3.0,2.0,0.0
1982,Teaching of Mathematics,ACES,26,8.0,18.0,0.0
1982,Teaching of Physics,ACES,1,0.0,1.0,0.0
1982,Teaching of Spanish,Business,28,2.0,26.0,2.0
1982,Theatre,Business,138,74.0,64.0,40.0
1982,Theatre,Fine and Applied Arts,22,13.0,9.0,4.0
1982,Theoretical & Applied Mechans,Engineering,52,48.0,4.0,33.0
1982,UG NON-DEG,Education,18,0.0,18.0,7.0
1982,UNCLASS,Fine and Applied Arts,52,24.0,28.0,9.0
1982,UNCLASS,LAS,187,76.0,111.0,42.0
1982,Urban Planning,Fine and Applied Arts,134,76.0,58.0,28.0
1982,VMS - Veterinary Biosciences,VetMed,34,24.0,10.0,18.0
1982,VMS - Veterinary Pathobiology,VetMed,37,23.0,14.0,19.0
1982,VMS-Veterinary Clinical Medcne,VetMed,13,8.0,5.0,6.0
1982,VOC H E ED,ACES,26,0.0,26.0,1.0
1982,Veterinary Medical Science,VetMed,7,6.0,1.0,3.0
1982,Veterinary Medicine,VetMed,343,189.0,154.0,5.0
1982,Wood Sciences,ACES,1,1.0,0.0,0.0
1983,Accountancy,Business,1529,791.0,738.0,87.0
1983,Advertising,Media,253,79.0,174.0,19.0
1983,Aero & Astro Engineering,Engineering,473,428.0,45.0,47.0
1983,Agr & Environmental Cmc & Educ,ACES,5,5.0,0.0,1.0
1983,Agricultural & Applied Econ,ACES,429,356.0,73.0,63.0
1983,Agricultural Communications,ACES,85,27.0,58.0,1.0
1983,Agricultural Education,ACES,26,23.0,3.0,0.0
1983,Agricultural Engineering,ACES,98,91.0,7.0,2.0
1983,Agricultural Engineering,Engineering,95,90.0,5.0,14.0
1983,Agricultural Sciences,ACES,77,50.0,27.0,0.0
1983,Agronomy,ACES,168,128.0,40.0,66.0
1983,Air Systems,Aviation,115,102.0,13.0,6.0
1983,Animal Sciences,ACES,474,218.0,256.0,52.0
1983,Anthropology,LAS,57,36.0,21.0,27.0
1983,Application Design,ACES,18,0.0,18.0,1.0
1983,Architectural Studies,Fine and Applied Arts,558,395.0,163.0,42.0
1983,Architecture,Fine and Applied Arts,216,177.0,39.0,49.0
1983,Art Education,Fine and Applied Arts,74,17.0,57.0,20.0
1983,Art History,Fine and Applied Arts,87,21.0,66.0,16.0
1983,Art and Design,Fine and Applied Arts,360,172.0,188.0,42.0
1983,Asian Studies,LAS,20,7.0,13.0,10.0
1983,Astronomy,LAS,17,15.0,2.0,14.0
1983,Atmospheric Sciences,LAS,21,14.0,7.0,15.0
1983,Avionics,Aviation,10,10.0,0.0,0.0
1983,BUS EDUC,Education,36,8.0,28.0,2.0
1983,Biochemistry,LAS,97,67.0,30.0,53.0
1983,Biology,Applied Health Sciences,35,15.0,20.0,2.0
1983,Biology,LAS,182,106.0,76.0,57.0
1983,Biophysics & Computnl Biology,LAS,26,19.0,7.0,20.0
1983,Broadcast Journalism,Media,47,21.0,26.0,1.0
1983,Business Administration,Business,1031,573.0,458.0,136.0
1983,CER ENGR,Engineering,155,121.0,34.0,20.0
1983,CERAMICS,Engineering,1,0.0,1.0,1.0
1983,CONSM ECON,ACES,14,2.0,12.0,0.0
1983,CORE CURR,ACES,103,73.0,30.0,3.0
1983,CUR INST 2,Applied Health Sciences,21,3.0,18.0,0.0
1983,CUR INST#1,Applied Health Sciences,3,2.0,1.0,1.0
1983,CUR INST#3,Applied Health Sciences,9,3.0,6.0,0.0
1983,Chemical Engineering,LAS,538,421.0,117.0,103.0
1983,Chemical Physics,LAS,8,5.0,3.0,6.0
1983,Chemistry,LAS,557,398.0,159.0,230.0
1983,Civil Engineering,Engineering,611,517.0,94.0,136.0
1983,Classical Philology,LAS,10,8.0,2.0,8.0
1983,Classics,LAS,8,7.0,1.0,5.0
1983,Communication,Media,36,14.0,22.0,22.0
1983,Community Health,Applied Life Sciences,62,22.0,40.0,14.0
1983,Comparative Literature,LAS,39,16.0,23.0,29.0
1983,Computer Engineering,Engineering,426,348.0,78.0,26.0
1983,Computer Science,Business,368,297.0,71.0,202.0
1983,Computer Science,Engineering,684,482.0,202.0,30.0
1983,Crafts,Fine and Applied Arts,22,6.0,16.0,1.0
1983,DAIRY SCI,ACES,67,46.0,21.0,24.0
1983,DIETETICS,ACES,69,1.0,68.0,2.0
1983,Dance,Fine and Applied Arts,46,3.0,43.0,11.0
1983,ED POL ST,Education,65,32.0,33.0,32.0
1983,ED SEC&CON,Education,106,38.0,68.0,34.0
1983,EDUC ELEMENTARY,Education,111,9.0,102.0,38.0
1983,EDUC GEN,Education,131,31.0,100.0,3.0
1983,EDUC IDISC,Education,3,2.0,1.0,0.0
1983,ENGR MECH,Engineering,50,40.0,10.0,0.0
1983,ENGR PHYS,Engineering,81,71.0,10.0,4.0
1983,ENV ENGR,Engineering,31,23.0,8.0,17.0
1983,ENV SCI,Engineering,13,10.0,3.0,4.0
1983,EXT EDUC,ACES,12,6.0,6.0,2.0
1983,Early Childhood Education,Education,56,1.0,55.0,1.0
1983,Economics,Business,180,145.0,35.0,96.0
1983,Ed Organization and Leadership,Education,115,49.0,66.0,6.0
1983,Educ Voc Tech,Education,109,61.0,48.0,34.0
1983,Educational Psychology,Education,149,66.0,83.0,52.0
1983,Electrical Engineering,Engineering,1657,1475.0,182.0,268.0
1983,Elementary Education,Education,370,19.0,351.0,5.0
1983,English,LAS,98,43.0,55.0,54.0
1983,Entomology,LAS,37,29.0,8.0,25.0
1983,FAM&CON EC,ACES,6,0.0,6.0,1.0
1983,Finance,Business,594,350.0,244.0,28.0
1983,Food Science & Human Nutrition,ACES,220,84.0,136.0,53.0
1983,Forestry,ACES,86,65.0,21.0,8.0
1983,French,LAS,31,9.0,22.0,17.0
1983,GEN AGR,ACES,34,28.0,6.0,3.0
1983,GEN CURR,LAS,2074,841.0,1233.0,71.0
1983,GEN ENGR,Engineering,470,324.0,146.0,11.0
1983,GEN H ECON,ACES,7,0.0,7.0,1.0
1983,Genetics,LAS,6,3.0,3.0,4.0
1983,Geography,LAS,34,25.0,9.0,23.0
1983,Geology,LAS,106,73.0,33.0,34.0
1983,German,LAS,22,14.0,8.0,15.0
1983,Graphic Design,Fine and Applied Arts,170,50.0,120.0,6.0
1983,H DVL-FAM,ACES,82,3.0,79.0,2.0
1983,HEALTH&SAF,Applied Health Sciences,5,5.0,0.0,0.0
1983,HLTH EDUC,Applied Health Sciences,25,1.0,24.0,1.0
1983,HLTH PL AD,Applied Health Sciences,15,4.0,11.0,1.0
1983,HOME ECON,ACES,3,0.0,3.0,0.0
1983,HR&FS,LAS,37,1.0,36.0,2.0
1983,HR&FS A&ID,ACES,10,1.0,9.0,4.0
1983,HR&FS GEN,ACES,5,0.0,5.0,2.0
1983,HU DEV&FAM,ACES,28,5.0,23.0,7.0
1983,History,LAS,73,47.0,26.0,29.0
1983,Horticulture,ACES,56,33.0,23.0,21.0
1983,INST MGMT,ACES,9,1.0,8.0,0.0
1983,INT DSGN,ACES,163,9.0,154.0,2.0
1983,Industrial Agriculture,ACES,61,50.0,11.0,0.0
1983,Industrial Design,Fine and Applied Arts,103,52.0,51.0,6.0
1983,Industrial Engineering,Engineering,154,102.0,52.0,5.0
1983,Italian,LAS,5,1.0,4.0,0.0
1983,Journalism,Media,48,23.0,25.0,13.0
1983,Kinesiology,Applied Health Sciences,236,132.0,104.0,65.0
1983,LAB&IN REL,Labor and Industrial Relations,70,39.0,31.0,29.0
1983,LAS TCH MATH,LAS,2,0.0,2.0,0.0
1983,Landscape Architecture,Fine and Applied Arts,142,93.0,49.0,13.0
1983,Law,Law,675,449.0,226.0,68.0
1983,Leisure Studies,Applied Health Sciences,44,18.0,26.0,21.0
1983,Library & Information Science,iSchool,183,45.0,138.0,74.0
1983,Linguistics,LAS,82,34.0,48.0,55.0
1983,MARKETING,Business,196,85.0,111.0,1.0
1983,METAL ENGR,Engineering,185,153.0,32.0,63.0
1983,MKT TEXT&A,ACES,141,4.0,137.0,1.0
1983,MOTOR DEV,Applied Health Sciences,11,0.0,11.0,0.0
1983,MOTOR P&SP,Applied Health Sciences,11,6.0,5.0,1.0
1983,MUS-VOICE,Fine and Applied Arts,48,14.0,34.0,5.0
1983,MUSIC-COMP,Fine and Applied Arts,10,8.0,2.0,2.0
1983,MUSIC-INST,Fine and Applied Arts,93,41.0,52.0,30.0
1983,MUSIC-OPEN,Fine and Applied Arts,1,1.0,0.0,0.0
1983,Mathematics,LAS,181,142.0,39.0,119.0
1983,Mechanical Agriculture,ACES,37,37.0,0.0,0.0
1983,Mechanical Engineering,Engineering,867,789.0,78.0,86.0
1983,Microbiology,LAS,67,37.0,30.0,26.0
1983,Molecular & Integrative Physi,LAS,56,38.0,18.0,28.0
1983,Music,Fine and Applied Arts,210,110.0,100.0,118.0
1983,Music Education,Fine and Applied Arts,251,112.0,139.0,42.0
1983,Music History,Fine and Applied Arts,5,1.0,4.0,1.0
1983,News-Editorial,Media,148,67.0,81.0,4.0
1983,Nuclear Engineering,Engineering,148,138.0,10.0,33.0
1983,Nutritional Sciences,ACES,41,12.0,29.0,12.0
1983,ORN HORT,ACES,81,32.0,49.0,3.0
1983,OUTDR REC,Applied Health Sciences,41,17.0,24.0,0.0
1983,PERFORM ST,Fine and Applied Arts,23,13.0,10.0,1.0
1983,PHYS ED,Applied Health Sciences,1,0.0,1.0,0.0
1983,PLANT PATH,ACES,39,28.0,11.0,25.0
1983,PRE-JOURN,LAS,227,77.0,150.0,6.0
1983,PRE-MED,LAS,137,71.0,66.0,6.0
1983,PROG MANAG,Applied Health Sciences,107,43.0,64.0,7.0
1983,PUB ADMIN,LAS,20,14.0,6.0,1.0
1983,Philosophy,LAS,38,32.0,6.0,16.0
1983,Physics,ACES,370,340.0,30.0,227.0
1983,Plant Biology,LAS,27,16.0,11.0,19.0
1983,Political Science,LAS,31,23.0,8.0,15.0
1983,Professional Pilot,Aviation,15,14.0,1.0,0.0
1983,Psychology,LAS,182,91.0,91.0,117.0
1983,REST MGMT,ACES,57,28.0,29.0,1.0
1983,SCH HEALTH,Applied Health Sciences,4,1.0,3.0,0.0
1983,SOC SCI SP,Applied Health Sciences,10,8.0,2.0,3.0
1983,SOCIAL SCI,LAS,4,2.0,2.0,1.0
1983,SOIL SCI,ACES,2,1.0,1.0,0.0
1983,SP CORRECT,LAS,1,1.0,0.0,0.0
1983,Secondary Education,ACES,28,9.0,19.0,0.0
1983,Slavic Languages & Literature,LAS,20,6.0,14.0,10.0
1983,Social Work,Social Work,273,57.0,216.0,21.0
1983,Sociology,LAS,44,23.0,21.0,22.0
1983,Spanish,ACES,36,9.0,27.0,17.0
1983,Special Education,Education,90,11.0,79.0,16.0
1983,Speech & Hearing Science,ACES,131,8.0,123.0,18.0
1983,Speech Communication,LAS,47,23.0,24.0,33.0
1983,Statistics,ACES,16,12.0,4.0,9.0
1983,TCH BIOL,LAS,20,6.0,14.0,0.0
1983,TCH CS,Engineering,4,2.0,2.0,2.0
1983,TCH ENGL,Education,21,6.0,15.0,0.0
1983,TCH ENGL,LAS,38,13.0,25.0,1.0
1983,TCH GEN SCIENCE,Education,9,4.0,5.0,0.0
1983,TCH KINES,Applied Health Sciences,3,2.0,1.0,3.0
1983,TCH LIFE SCI,Education,6,2.0,4.0,0.0
1983,TCH PHYS SCI,Education,2,2.0,0.0,0.0
1983,TCH RUSS,LAS,1,0.0,1.0,0.0
1983,TCH SOC ST,Education,33,21.0,12.0,0.0
1983,TCH SOC ST,LAS,7,4.0,3.0,0.0
1983,TCH SPEECH,LAS,8,2.0,6.0,0.0
1983,TECH ED SP,Education,51,32.0,19.0,3.0
1983,TEXT-APPRL,ACES,28,1.0,27.0,0.0
1983,THER REC,Applied Health Sciences,91,11.0,80.0,9.0
1983,Teaching of Biological Science,ACES,1,1.0,0.0,1.0
1983,Teaching of Chemistry,ACES,6,3.0,3.0,0.0
1983,Teaching of Earth Science,ACES,1,0.0,1.0,0.0
1983,Teaching of English Sec Lang,ACES,77,21.0,56.0,40.0
1983,Teaching of French,ACES,23,4.0,19.0,6.0
1983,Teaching of German,ACES,6,2.0,4.0,1.0
1983,Teaching of Latin,ACES,4,1.0,3.0,0.0
1983,Teaching of Mathematics,ACES,31,9.0,22.0,1.0
1983,Teaching of Physics,ACES,1,0.0,1.0,0.0
1983,Teaching of Spanish,Business,23,2.0,21.0,2.0
1983,Theatre,Business,127,71.0,56.0,37.0
1983,Theatre,Fine and Applied Arts,21,12.0,9.0,1.0
1983,Theoretical & Applied Mechans,Engineering,46,42.0,4.0,30.0
1983,UG NON-DEG,Education,28,11.0,17.0,12.0
1983,UNCLASS,Fine and Applied Arts,60,21.0,39.0,4.0
1983,UNCLASS,LAS,180,76.0,104.0,33.0
1983,Urban Planning,Fine and Applied Arts,143,82.0,61.0,25.0
1983,VMS - Veterinary Biosciences,VetMed,32,22.0,10.0,16.0
1983,VMS - Veterinary Pathobiology,VetMed,38,21.0,17.0,15.0
1983,VMS-Veterinary Clinical Medcne,VetMed,12,8.0,4.0,8.0
1983,VOC H E ED,ACES,19,0.0,19.0,0.0
1983,Veterinary Medical Science,VetMed,3,2.0,1.0,1.0
1983,Veterinary Medicine,VetMed,327,181.0,146.0,3.0
1984,Accountancy,Business,1315,648.0,667.0,70.0
1984,Advertising,Media,257,78.0,179.0,236.0
1984,Aero & Astro Engineering,Engineering,495,445.0,50.0,49.0
1984,Agr & Environmental Cmc & Educ,ACES,5,3.0,2.0,0.0
1984,Agricultural & Applied Econ,ACES,444,367.0,77.0,72.0
1984,Agricultural Communications,ACES,79,28.0,51.0,1.0
1984,Agricultural Education,ACES,14,12.0,2.0,0.0
1984,Agricultural Engineering,ACES,84,80.0,4.0,2.0
1984,Agricultural Engineering,Engineering,78,73.0,5.0,12.0
1984,Agricultural Sciences,ACES,66,43.0,23.0,1.0
1984,Agronomy,ACES,188,149.0,39.0,71.0
1984,Air Systems,Aviation,90,79.0,11.0,86.0
1984,Animal Sciences,ACES,464,218.0,246.0,53.0
1984,Anthropology,LAS,59,32.0,27.0,24.0
1984,Application Design,ACES,18,1.0,17.0,2.0
1984,Architectural Studies,Fine and Applied Arts,581,415.0,166.0,46.0
1984,Architecture,Fine and Applied Arts,211,171.0,40.0,46.0
1984,Art Education,Fine and Applied Arts,64,19.0,45.0,17.0
1984,Art History,Fine and Applied Arts,70,19.0,51.0,18.0
1984,Art and Design,Fine and Applied Arts,403,186.0,217.0,49.0
1984,Asian Studies,LAS,17,6.0,11.0,10.0
1984,Astronomy,LAS,18,16.0,2.0,15.0
1984,Atmospheric Sciences,LAS,22,16.0,6.0,16.0
1984,Avionics,Aviation,11,10.0,1.0,10.0
1984,BIOCH,LAS,114,70.0,44.0,5.0
1984,BUS EDUC,Education,34,11.0,23.0,1.0
1984,Biochemistry,LAS,94,64.0,30.0,58.0
1984,Biology,Applied Health Sciences,59,26.0,33.0,1.0
1984,Biology,LAS,175,94.0,81.0,53.0
1984,Biophysics & Computnl Biology,LAS,29,22.0,7.0,22.0
1984,Broadcast Journalism,Media,41,14.0,27.0,39.0
1984,Business Administration,Business,967,511.0,456.0,138.0
1984,CER ENGR,Engineering,156,117.0,39.0,26.0
1984,CONSM ECON,ACES,21,4.0,17.0,0.0
1984,CORE CURR,ACES,115,80.0,35.0,3.0
1984,CUR INST 2,Applied Health Sciences,25,6.0,19.0,0.0
1984,CUR INST#1,Applied Health Sciences,5,4.0,1.0,0.0
1984,CUR INST#3,Applied Health Sciences,10,6.0,4.0,0.0
1984,Chemical Engineering,LAS,479,365.0,114.0,102.0
1984,Chemical Physics,LAS,6,5.0,1.0,4.0
1984,Chemistry,LAS,537,394.0,143.0,231.0
1984,Civil Engineering,Engineering,552,469.0,83.0,136.0
1984,Classical Philology,LAS,11,8.0,3.0,9.0
1984,Classics,LAS,5,4.0,1.0,1.0
1984,Communication,Media,37,18.0,19.0,14.0
1984,Community Health,Applied Life Sciences,94,32.0,62.0,10.0
1984,Comparative Literature,LAS,36,15.0,21.0,28.0
1984,Computer Engineering,Engineering,484,408.0,76.0,31.0
1984,Computer Science,Business,334,272.0,62.0,188.0
1984,Computer Science,Engineering,600,443.0,157.0,29.0
1984,Crafts,Fine and Applied Arts,16,8.0,8.0,0.0
1984,DAIRY SCI,ACES,68,50.0,18.0,21.0
1984,DIETETICS,ACES,69,4.0,65.0,3.0
1984,Dance,Fine and Applied Arts,43,5.0,38.0,10.0
1984,ED POL ST,Education,58,27.0,31.0,28.0
1984,ED SEC&CON,Education,115,44.0,71.0,35.0
1984,EDUC ELEMENTARY,Education,120,10.0,110.0,33.0
1984,EDUC GEN,Education,142,30.0,112.0,2.0
1984,EDUC IDISC,Education,2,1.0,1.0,2.0
1984,ENGR MECH,Engineering,46,36.0,10.0,1.0
1984,ENGR PHYS,Engineering,81,73.0,8.0,7.0
1984,ENV ENGR,Engineering,37,30.0,7.0,24.0
1984,ENV SCI,Engineering,10,8.0,2.0,3.0
1984,EXT EDUC,ACES,14,8.0,6.0,5.0
1984,Early Childhood Education,Education,72,2.0,70.0,5.0
1984,Economics,Business,182,144.0,38.0,111.0
1984,Ed Organization and Leadership,Education,106,52.0,54.0,8.0
1984,Educ Voc Tech,Education,104,53.0,51.0,24.0
1984,Educational Psychology,Education,133,57.0,76.0,48.0
1984,Electrical Engineering,Engineering,1755,1543.0,212.0,333.0
1984,Elementary Education,Education,348,17.0,331.0,5.0
1984,English,LAS,114,51.0,63.0,68.0
1984,Entomology,LAS,37,29.0,8.0,23.0
1984,FAM&CON EC,ACES,15,3.0,12.0,8.0
1984,Finance,Business,551,319.0,232.0,30.0
1984,Food Science & Human Nutrition,ACES,220,73.0,147.0,55.0
1984,Forestry,ACES,76,52.0,24.0,8.0
1984,French,LAS,40,9.0,31.0,28.0
1984,GEN AGR,ACES,29,23.0,6.0,1.0
1984,GEN CURR,LAS,2230,916.0,1314.0,68.0
1984,GEN ENGR,Engineering,432,305.0,127.0,8.0
1984,GEN H ECON,ACES,11,0.0,11.0,1.0
1984,Genetics,LAS,4,2.0,2.0,3.0
1984,Geography,LAS,35,21.0,14.0,21.0
1984,Geology,LAS,93,68.0,25.0,34.0
1984,German,LAS,27,12.0,15.0,12.0
1984,Graphic Design,Fine and Applied Arts,166,55.0,111.0,7.0
1984,H DVL-FAM,ACES,80,4.0,76.0,0.0
1984,HEALTH&SAF,Applied Health Sciences,6,5.0,1.0,0.0
1984,HLTH EDUC,Applied Health Sciences,28,4.0,24.0,1.0
1984,HLTH PL AD,Applied Health Sciences,29,7.0,22.0,1.0
1984,HOME ECON,ACES,1,0.0,1.0,0.0
1984,HR&FS,LAS,44,1.0,43.0,2.0
1984,HR&FS A&ID,ACES,12,1.0,11.0,4.0
1984,HR&FS GEN,ACES,3,0.0,3.0,0.0
1984,HU DEV&FAM,ACES,27,4.0,23.0,11.0
1984,History,LAS,81,55.0,26.0,30.0
1984,Horticulture,ACES,52,33.0,19.0,19.0
1984,INST MGMT,ACES,7,2.0,5.0,0.0
1984,INT DSGN,ACES,148,4.0,144.0,5.0
1984,Industrial Agriculture,ACES,79,63.0,16.0,1.0
1984,Industrial Design,Fine and Applied Arts,116,52.0,64.0,6.0
1984,Industrial Engineering,Engineering,135,89.0,46.0,8.0
1984,Italian,LAS,6,1.0,5.0,2.0
1984,Journalism,Media,47,23.0,24.0,31.0
1984,Kinesiology,Applied Health Sciences,251,120.0,131.0,66.0
1984,LAB&IN REL,Labor and Industrial Relations,65,33.0,32.0,0.0
1984,LAS TCH MATH,LAS,3,1.0,2.0,0.0
1984,Landscape Architecture,Fine and Applied Arts,134,90.0,44.0,13.0
1984,Law,Law,663,432.0,231.0,74.0
1984,Leisure Studies,Applied Health Sciences,45,19.0,26.0,20.0
1984,Library & Information Science,iSchool,184,47.0,137.0,70.0
1984,Linguistics,LAS,76,36.0,40.0,51.0
1984,MARKETING,Business,179,73.0,106.0,1.0
1984,METAL ENGR,Engineering,165,136.0,29.0,69.0
1984,MKT TEXT&A,ACES,165,5.0,160.0,1.0
1984,MOTOR DEV,Applied Health Sciences,2,0.0,2.0,0.0
1984,MOTOR P&SP,Applied Health Sciences,3,1.0,2.0,1.0
1984,MUS-VOICE,Fine and Applied Arts,47,14.0,33.0,6.0
1984,MUSIC-COMP,Fine and Applied Arts,13,11.0,2.0,1.0
1984,MUSIC-INST,Fine and Applied Arts,100,40.0,60.0,30.0
1984,Mathematics,LAS,181,135.0,46.0,120.0
1984,Mechanical Agriculture,ACES,33,33.0,0.0,0.0
1984,Mechanical Engineering,Engineering,879,793.0,86.0,97.0
1984,Media Studies,Media,2,2.0,0.0,2.0
1984,Microbiology,LAS,65,42.0,23.0,27.0
1984,Molecular & Integrative Physi,LAS,54,35.0,19.0,28.0
1984,Music,Fine and Applied Arts,201,95.0,106.0,116.0
1984,Music Education,Fine and Applied Arts,238,103.0,135.0,54.0
1984,Music History,Fine and Applied Arts,3,1.0,2.0,0.0
1984,News-Editorial,Media,152,61.0,91.0,148.0
1984,Nuclear Engineering,Engineering,142,131.0,11.0,33.0
1984,Nutritional Sciences,ACES,37,11.0,26.0,12.0
1984,ORN HORT,ACES,64,30.0,34.0,1.0
1984,OUTDR REC,Applied Health Sciences,41,24.0,17.0,1.0
1984,PERFORM ST,Fine and Applied Arts,18,11.0,7.0,0.0
1984,PHYS ED,Applied Health Sciences,1,1.0,0.0,0.0
1984,PLANT PATH,ACES,36,25.0,11.0,25.0
1984,PRE-JOURN,LAS,334,86.0,248.0,9.0
1984,PRE-MED,LAS,275,129.0,146.0,15.0
